hr,l
21:21,"{'c': '118Y-10', 'cl': 33609, 'sl': 2, 'lt0': 'LAPA', 'lt1': 'LAUZANE PAULISTA', 'qv': 5, 'vs': [{'p': 26346, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.472693, 'px': -46.63499025, 'sv': None, 'is': None}, {'p': 26342, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.519773, 'px': -46.7023705, 'sv': None, 'is': None}, {'p': 26412, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.472411, 'px': -46.634502749999996, 'sv': None, 'is': None}, {'p': 26383, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.472693, 'px': -46.63499025, 'sv': None, 'is': None}, {'p': 26327, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.498124500000003, 'px': -46.674139499999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '715M-10', 'cl': 490, 'sl': 1, 'lt0': 'LGO. DA PÓLVORA', 'lt1': 'JD. MARIA LUIZA', 'qv': 4, 'vs': [{'p': 81969, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.559982625000004, 'px': -46.658242, 'sv': None, 'is': None}, {'p': 81961, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.5563915, 'px': -46.6341745, 'sv': None, 'is': None}, {'p': 81536, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.583081999999997, 'px': -46.760892, 'sv': None, 'is': None}, {'p': 81767, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.570878999999998, 'px': -46.709908375, 'sv': None, 'is': None}]}"
21:21,"{'c': '407K-10', 'cl': 2168, 'sl': 1, 'lt0': 'METRÔ CARRÃO', 'lt1': 'TERM. SÃO MATEUS', 'qv': 2, 'vs': [{'p': 31031, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.5805935, 'px': -46.49206425, 'sv': None, 'is': None}, {'p': 31034, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.5387, 'px': -46.5644465, 'sv': None, 'is': None}]}"
21:21,"{'c': '9019-10', 'cl': 34201, 'sl': 2, 'lt0': 'TERM. PIRITUBA', 'lt1': 'JD. PAULISTANO', 'qv': 3, 'vs': [{'p': 16535, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.45509475, 'px': -46.7101755, 'sv': None, 'is': None}, {'p': 16378, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.4776485, 'px': -46.714215, 'sv': None, 'is': None}, {'p': 16007, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.4868945, 'px': -46.7270755, 'sv': None, 'is': None}]}"
21:21,"{'c': '675A-10', 'cl': 1318, 'sl': 1, 'lt0': 'METRÔ SÃO JUDAS', 'lt1': 'PQ. STO. ANTONIO', 'qv': 5, 'vs': [{'p': 77909, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.62733725, 'px': -46.64241725, 'sv': None, 'is': None}, {'p': 77925, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.660118, 'px': -46.7459925, 'sv': None, 'is': None}, {'p': 77926, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.62466725, 'px': -46.66862775, 'sv': None, 'is': None}, {'p': 77921, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.662312, 'px': -46.756093, 'sv': None, 'is': None}, {'p': 77922, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.662312, 'px': -46.756093, 'sv': None, 'is': None}]}"
21:21,"{'c': '4221-10', 'cl': 33093, 'sl': 2, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'JD. PLANALTO', 'qv': 4, 'vs': [{'p': 51135, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.60887425, 'px': -46.514239, 'sv': None, 'is': None}, {'p': 51139, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.60887425, 'px': -46.514239, 'sv': None, 'is': None}, {'p': 51137, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.5882945, 'px': -46.586521000000005, 'sv': None, 'is': None}, {'p': 51140, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.547011, 'px': -46.62953, 'sv': None, 'is': None}]}"
21:21,"{'c': '271P-10', 'cl': 704, 'sl': 1, 'lt0': 'PÇA DO CORREIO', 'lt1': 'CANGAÍBA', 'qv': 3, 'vs': [{'p': 22527, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.535142625, 'px': -46.58197975, 'sv': None, 'is': None}, {'p': 22728, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.528186249999997, 'px': -46.619930875, 'sv': None, 'is': None}, {'p': 22727, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.5111265, 'px': -46.543341, 'sv': None, 'is': None}]}"
21:21,"{'c': '7458-10', 'cl': 33264, 'sl': 2, 'lt0': 'TERM. VL. SÔNIA', 'lt1': 'JD. BOA VISTA', 'qv': 3, 'vs': [{'p': 81071, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.583855999999997, 'px': -46.7866765, 'sv': None, 'is': None}, {'p': 81524, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.5806105, 'px': -46.793718, 'sv': None, 'is': None}, {'p': 81546, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.591, 'px': -46.7362035, 'sv': None, 'is': None}]}"
21:21,"{'c': '6010-10', 'cl': 1202, 'sl': 1, 'lt0': 'TERM. GUARAPIRANGA', 'lt1': 'CHÁC. STA. MARIA', 'qv': 5, 'vs': [{'p': 78328, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.667698, 'px': -46.736156, 'sv': None, 'is': None}, {'p': 78679, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.6691295, 'px': -46.7414555, 'sv': None, 'is': None}, {'p': 78420, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.67167, 'px': -46.7870015, 'sv': None, 'is': None}, {'p': 78131, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.671336250000003, 'px': -46.758106999999995, 'sv': None, 'is': None}, {'p': 78880, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.661869000000003, 'px': -46.7495295, 'sv': None, 'is': None}]}"
21:21,"{'c': '1760-10', 'cl': 33325, 'sl': 2, 'lt0': 'SHOP. CENTER NORTE', 'lt1': 'COHAB ANTÁRTICA', 'qv': 3, 'vs': [{'p': 22633, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.496958, 'px': -46.627654, 'sv': None, 'is': None}, {'p': 22629, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.456751500000003, 'px': -46.6599285, 'sv': None, 'is': None}, {'p': 22515, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.457126, 'px': -46.65923775, 'sv': None, 'is': None}]}"
21:21,"{'c': '6L10-10', 'cl': 1159, 'sl': 1, 'lt0': 'PQ. FLORESTAL   ', 'lt1': 'TERM. VARGINHA', 'qv': 4, 'vs': [{'p': 66401, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.767440999999998, 'px': -46.716431, 'sv': None, 'is': None}, {'p': 66719, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.767440999999998, 'px': -46.716431, 'sv': None, 'is': None}, {'p': 66606, 'a': True, 'ta': '2025-06-17T00:20:00Z', 'py': -23.808896, 'px': -46.74688999999999, 'sv': None, 'is': None}, {'p': 66747, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.767440999999998, 'px': -46.716431, 'sv': None, 'is': None}]}"
21:21,"{'c': '9181-10', 'cl': 885, 'sl': 1, 'lt0': 'LAPA', 'lt1': 'VL. TEREZINHA', 'qv': 3, 'vs': [{'p': 16403, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.46848, 'px': -46.6847315, 'sv': None, 'is': None}, {'p': 16388, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.5002535, 'px': -46.693588000000005, 'sv': None, 'is': None}, {'p': 16056, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.52363175, 'px': -46.70185575, 'sv': None, 'is': None}]}"
21:21,"{'c': '5107-10', 'cl': 1659, 'sl': 1, 'lt0': 'PÇA. DO CORREIO', 'lt1': 'TERM. SACOMÃ', 'qv': 3, 'vs': [{'p': 52707, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.603453000000002, 'px': -46.6026665, 'sv': None, 'is': None}, {'p': 52820, 'a': True, 'ta': '2025-06-17T00:20:19Z', 'py': -23.603453000000002, 'px': -46.6026665, 'sv': None, 'is': None}, {'p': 52150, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.558548875, 'px': -46.62563, 'sv': None, 'is': None}]}"
21:21,"{'c': '908T-10', 'cl': 34884, 'sl': 2, 'lt0': 'BUTANTÃ', 'lt1': 'TERM. PQ. D. PEDRO II', 'qv': 3, 'vs': [{'p': 31721, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.557653375, 'px': -46.65971675, 'sv': None, 'is': None}, {'p': 31720, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.566099, 'px': -46.710501, 'sv': None, 'is': None}, {'p': 31717, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.546217, 'px': -46.6305745, 'sv': None, 'is': None}]}"
21:21,"{'c': '271C-10', 'cl': 682, 'sl': 1, 'lt0': 'TERM. PRINC. ISABEL - CIRCULAR', 'lt1': 'PQ. VL. MARIA', 'qv': 3, 'vs': [{'p': 21027, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.50591175, 'px': -46.624980625000006, 'sv': None, 'is': None}, {'p': 21032, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.507360499999997, 'px': -46.5711955, 'sv': None, 'is': None}, {'p': 21031, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.523525499999998, 'px': -46.583436500000005, 'sv': None, 'is': None}]}"
21:21,"{'c': '909T-10', 'cl': 35024, 'sl': 2, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'TERM. PINHEIROS', 'qv': 2, 'vs': [{'p': 82633, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.547648, 'px': -46.630084999999994, 'sv': None, 'is': None}, {'p': 82499, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.546607, 'px': -46.6308205, 'sv': None, 'is': None}]}"
21:21,"{'c': '4013-10', 'cl': 34954, 'sl': 2, 'lt0': 'TERM. SÃO MATEUS', 'lt1': 'JD. STO. ANDRÉ', 'qv': 3, 'vs': [{'p': 48005, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.6253735, 'px': -46.4601545, 'sv': None, 'is': None}, {'p': 48080, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.6349765, 'px': -46.443518499999996, 'sv': None, 'is': None}, {'p': 48978, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.634753500000002, 'px': -46.4433935, 'sv': None, 'is': None}]}"
21:21,"{'c': '1767-10', 'cl': 33396, 'sl': 2, 'lt0': 'METRÔ TUCURUVI', 'lt1': 'PQ. EDU CHAVES', 'qv': 7, 'vs': [{'p': 22648, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.4735285, 'px': -46.5655225, 'sv': None, 'is': None}, {'p': 22620, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.4735285, 'px': -46.5655225, 'sv': None, 'is': None}, {'p': 22822, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.481383, 'px': -46.602215875, 'sv': None, 'is': None}, {'p': 22850, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.4736435, 'px': -46.565765999999996, 'sv': None, 'is': None}, {'p': 22821, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.473826, 'px': -46.5661475, 'sv': None, 'is': None}, {'p': 22823, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.4735285, 'px': -46.5655225, 'sv': None, 'is': None}, {'p': 22820, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.4744815, 'px': -46.570485500000004, 'sv': None, 'is': None}]}"
21:21,"{'c': '7002-10', 'cl': 33540, 'sl': 2, 'lt0': 'HOSP. DAS CLÍNICAS', 'lt1': 'JD. ROSA MARIA', 'qv': 6, 'vs': [{'p': 86049, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.5940395, 'px': -46.760202500000005, 'sv': None, 'is': None}, {'p': 86347, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.569851, 'px': -46.7002275, 'sv': None, 'is': None}, {'p': 86330, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.59162275, 'px': -46.76552074999999, 'sv': None, 'is': None}, {'p': 86506, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.590518, 'px': -46.76971475, 'sv': None, 'is': None}, {'p': 86322, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.590518, 'px': -46.76971475, 'sv': None, 'is': None}, {'p': 86343, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.5595365, 'px': -46.68480475, 'sv': None, 'is': None}]}"
21:21,"{'c': '6050-10', 'cl': 1225, 'sl': 1, 'lt0': 'TERM. GRAJAÚ', 'lt1': 'PQ. COCAIA', 'qv': 3, 'vs': [{'p': 66036, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.7505945, 'px': -46.677605, 'sv': None, 'is': None}, {'p': 66945, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.7505945, 'px': -46.677605, 'sv': None, 'is': None}, {'p': 66614, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.752583, 'px': -46.6785695, 'sv': None, 'is': None}]}"
21:21,"{'c': '2013-10', 'cl': 33667, 'sl': 2, 'lt0': 'CACHOEIRINHA', 'lt1': 'COHAB ANTÁRTICA', 'qv': 11, 'vs': [{'p': 25612, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.4651615, 'px': -46.636493, 'sv': None, 'is': None}, {'p': 25597, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.454585, 'px': -46.659265000000005, 'sv': None, 'is': None}, {'p': 25632, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.454283, 'px': -46.658618, 'sv': None, 'is': None}, {'p': 25221, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.4560935, 'px': -46.6548795, 'sv': None, 'is': None}, {'p': 25639, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.4708995, 'px': -46.6523345, 'sv': None, 'is': None}, {'p': 25209, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.4575565, 'px': -46.65649125, 'sv': None, 'is': None}, {'p': 25654, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.454400999999997, 'px': -46.658887, 'sv': None, 'is': None}, {'p': 25139, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.472227500000002, 'px': -46.6702445, 'sv': None, 'is': None}, {'p': 25599, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.454283, 'px': -46.658618, 'sv': None, 'is': None}, {'p': 25647, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.454283, 'px': -46.658618, 'sv': None, 'is': None}, {'p': 25611, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.4621675, 'px': -46.6586265, 'sv': None, 'is': None}]}"
21:21,"{'c': '2021-10', 'cl': 33674, 'sl': 2, 'lt0': 'CPTM GUAIANASES', 'lt1': 'JD. BANDEIRANTES', 'qv': 2, 'vs': [{'p': 36285, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.537544500000003, 'px': -46.397568500000006, 'sv': None, 'is': None}, {'p': 36276, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.541711, 'px': -46.416456499999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '817C-10', 'cl': 34105, 'sl': 2, 'lt0': 'HOSP. DAS CLÍNICAS', 'lt1': 'LAPA', 'qv': 3, 'vs': [{'p': 82693, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.5216915, 'px': -46.7010605, 'sv': None, 'is': None}, {'p': 82502, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.5227365, 'px': -46.701160625, 'sv': None, 'is': None}, {'p': 82543, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.5439475, 'px': -46.6941375, 'sv': None, 'is': None}]}"
21:21,"{'c': '9032-10', 'cl': 33648, 'sl': 2, 'lt0': 'TERM. CACHOEIRINHA', 'lt1': 'JD. DAMASCENO', 'qv': 4, 'vs': [{'p': 16752, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.463238750000002, 'px': -46.682105750000005, 'sv': None, 'is': None}, {'p': 16703, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.446339000000002, 'px': -46.693209499999995, 'sv': None, 'is': None}, {'p': 16562, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.450512, 'px': -46.6995745, 'sv': None, 'is': None}, {'p': 16509, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.446111000000002, 'px': -46.691507, 'sv': None, 'is': None}]}"
21:21,"{'c': '702U-10', 'cl': 34098, 'sl': 2, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'CID. UNIVERSITÁRIA', 'qv': 5, 'vs': [{'p': 82763, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.5521175, 'px': -46.7315415, 'sv': None, 'is': None}, {'p': 82725, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.56284175, 'px': -46.717122375, 'sv': None, 'is': None}, {'p': 82516, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.557931500000002, 'px': -46.667739, 'sv': None, 'is': None}, {'p': 82726, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.5518395, 'px': -46.7314125, 'sv': None, 'is': None}, {'p': 82551, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.554968, 'px': -46.724385999999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '6116-10', 'cl': 33954, 'sl': 2, 'lt0': 'TERM. GRAJAÚ', 'lt1': 'JD. PRAINHA', 'qv': 5, 'vs': [{'p': 66838, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.75569, 'px': -46.657614, 'sv': None, 'is': None}, {'p': 66524, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.755624, 'px': -46.657882, 'sv': None, 'is': None}, {'p': 66681, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.75569, 'px': -46.657614, 'sv': None, 'is': None}, {'p': 66344, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.755476, 'px': -46.659434000000005, 'sv': None, 'is': None}, {'p': 66320, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.73591725, 'px': -46.694809125000006, 'sv': None, 'is': None}]}"
21:21,"{'c': '3728-10', 'cl': 33793, 'sl': 2, 'lt0': 'PQ. SAVOY CITY', 'lt1': 'METRÔ ARTUR ALVIM', 'qv': 4, 'vs': [{'p': 47588, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.560204249999998, 'px': -46.48505825, 'sv': None, 'is': None}, {'p': 47571, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.547623875, 'px': -46.4862225, 'sv': None, 'is': None}, {'p': 47385, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.542378, 'px': -46.48379425, 'sv': None, 'is': None}, {'p': 47339, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.554825, 'px': -46.492258, 'sv': None, 'is': None}]}"
21:21,"{'c': '5024-10', 'cl': 33890, 'sl': 2, 'lt0': 'STO. AMARO', 'lt1': 'MISSIONÁRIA', 'qv': 3, 'vs': [{'p': 68308, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.689080750000002, 'px': -46.64931275, 'sv': None, 'is': None}, {'p': 68249, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.688996500000002, 'px': -46.662983499999996, 'sv': None, 'is': None}, {'p': 68080, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.689080750000002, 'px': -46.64931275, 'sv': None, 'is': None}]}"
21:21,"{'c': '2123-10', 'cl': 692, 'sl': 1, 'lt0': 'LIBERDADE', 'lt1': 'VL. MEDEIROS', 'qv': 2, 'vs': [{'p': 21270, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.5496835, 'px': -46.630564, 'sv': None, 'is': None}, {'p': 21944, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.4987725, 'px': -46.59691775, 'sv': None, 'is': None}]}"
21:21,"{'c': '8677-10', 'cl': 443, 'sl': 1, 'lt0': 'LGO. DO PAISSANDÚ', 'lt1': 'JD. LÍBANO', 'qv': 4, 'vs': [{'p': 11802, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.5251, 'px': -46.683721625000004, 'sv': None, 'is': None}, {'p': 11465, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.505129, 'px': -46.747897, 'sv': None, 'is': None}, {'p': 11805, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.483150000000002, 'px': -46.75560075, 'sv': None, 'is': None}, {'p': 11471, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.50746325, 'px': -46.7476695, 'sv': None, 'is': None}]}"
21:21,"{'c': '3712-51', 'cl': 2505, 'sl': 1, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'VL. COSMOPOLITA', 'qv': 3, 'vs': [{'p': 47580, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.546357999999998, 'px': -46.445504, 'sv': None, 'is': None}, {'p': 47654, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.5426475, 'px': -46.469744, 'sv': None, 'is': None}, {'p': 47560, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.542016500000003, 'px': -46.461094, 'sv': None, 'is': None}]}"
21:21,"{'c': '8000-1', 'cl': 2506, 'sl': 1, 'lt0': 'PÇA. RAMOS DE AZEVEDO', 'lt1': 'TERM. LAPA', 'qv': 3, 'vs': [{'p': 12783, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.520449499999998, 'px': -46.6996115, 'sv': None, 'is': None}, {'p': 12519, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.521849500000002, 'px': -46.700416000000004, 'sv': None, 'is': None}, {'p': 12678, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.52577625, 'px': -46.67950425, 'sv': None, 'is': None}]}"
21:21,"{'c': '342N-10', 'cl': 33771, 'sl': 2, 'lt0': 'E.T. ITAQUERA', 'lt1': 'COHAB PRES. JUSCELINO KUBITSCHECK', 'qv': 5, 'vs': [{'p': 47672, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.5644985, 'px': -46.4059015, 'sv': None, 'is': None}, {'p': 47698, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.5629515, 'px': -46.3946025, 'sv': None, 'is': None}, {'p': 47311, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.565209000000003, 'px': -46.397782250000006, 'sv': None, 'is': None}, {'p': 47553, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.5629515, 'px': -46.3946025, 'sv': None, 'is': None}, {'p': 47791, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.563516, 'px': -46.416466, 'sv': None, 'is': None}]}"
21:21,"{'c': '8075-10', 'cl': 2044, 'sl': 1, 'lt0': 'METRÔ BUTANTÃ', 'lt1': 'TERM. CAMPO LIMPO', 'qv': 2, 'vs': [{'p': 81392, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.5727345, 'px': -46.709809500000006, 'sv': None, 'is': None}, {'p': 81209, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.62714275, 'px': -46.766670250000004, 'sv': None, 'is': None}]}"
21:21,"{'c': '5154-10', 'cl': 33121, 'sl': 2, 'lt0': 'TERM. PRINC. ISABEL', 'lt1': 'TERM. STO. AMARO', 'qv': 6, 'vs': [{'p': 76946, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.613204500000002, 'px': -46.678332, 'sv': None, 'is': None}, {'p': 76940, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.538346750000002, 'px': -46.63473475000001, 'sv': None, 'is': None}, {'p': 76949, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.654592, 'px': -46.714560500000005, 'sv': None, 'is': None}, {'p': 76927, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.650494000000002, 'px': -46.7072335, 'sv': None, 'is': None}, {'p': 76935, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.6333485, 'px': -46.711490749999996, 'sv': None, 'is': None}, {'p': 76959, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.57163975, 'px': -46.653099749999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '2770-10', 'cl': 243, 'sl': 1, 'lt0': 'METRÔ VL. MATILDE', 'lt1': 'CPTM JOSÉ BONIFÁCIO', 'qv': 4, 'vs': [{'p': 31007, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.542432, 'px': -46.41032225, 'sv': None, 'is': None}, {'p': 31668, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.50414875, 'px': -46.472988125, 'sv': None, 'is': None}, {'p': 31620, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.5396095, 'px': -46.431369000000004, 'sv': None, 'is': None}, {'p': 31654, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.531409, 'px': -46.529441, 'sv': None, 'is': None}]}"
21:21,"{'c': '2522-10', 'cl': 32908, 'sl': 2, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'JD. STO. ANTÔNIO', 'qv': 2, 'vs': [{'p': 32037, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.5163075, 'px': -46.426933, 'sv': None, 'is': None}, {'p': 32038, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.516617500000002, 'px': -46.4262835, 'sv': None, 'is': None}]}"
21:21,"{'c': '6823-10', 'cl': 32802, 'sl': 2, 'lt0': 'TERM. CAPELINHA', 'lt1': 'JD. GUARUJÁ', 'qv': 2, 'vs': [{'p': 72945, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.692131, 'px': -46.78990950000001, 'sv': None, 'is': None}, {'p': 72918, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.6910485, 'px': -46.78818699999999, 'sv': None, 'is': None}]}"
